date,product_id,inventory_level,demand,actual_sales,stockout_flag,order_quantity,reorder_point
2025-05-07,PRD_035,27,1,1,0,0,13.5
2025-05-08,PRD_035,27,0,0,0,0,13.5
2025-05-09,PRD_035,26,1,1,0,0,13.5
2025-05-10,PRD_035,26,0,0,0,0,13.5
2025-05-11,PRD_035,26,0,0,0,0,13.5
2025-05-12,PRD_035,25,1,1,0,0,13.5
2025-05-13,PRD_035,22,3,3,0,0,13.5
2025-05-14,PRD_035,17,5,5,0,0,13.5
2025-05-15,PRD_035,16,1,1,0,0,13.5
2025-05-16,PRD_035,14,2,2,0,0,13.5
2025-05-17,PRD_035,14,0,0,0,0,13.5
2025-05-18,PRD_035,66,2,2,0,54,13.5
2025-05-19,PRD_035,64,2,2,0,0,13.5
2025-05-20,PRD_035,63,1,1,0,0,13.5
2025-05-21,PRD_035,62,1,1,0,0,13.5
2025-05-22,PRD_035,58,4,4,0,0,13.5
2025-05-23,PRD_035,55,3,3,0,0,13.5
2025-05-24,PRD_035,52,3,3,0,0,13.5
2025-05-25,PRD_035,52,0,0,0,0,13.5
2025-05-26,PRD_035,50,2,2,0,0,13.5
2025-05-27,PRD_035,48,2,2,0,0,13.5
2025-05-28,PRD_035,47,1,1,0,0,13.5
2025-05-29,PRD_035,45,2,2,0,0,13.5
2025-05-30,PRD_035,43,2,2,0,0,13.5
2025-05-31,PRD_035,41,2,2,0,0,13.5
2025-06-01,PRD_035,38,3,3,0,0,13.5
2025-06-02,PRD_035,34,4,4,0,0,13.5
2025-06-03,PRD_035,31,3,3,0,0,13.5
2025-06-04,PRD_035,30,1,1,0,0,13.5
2025-06-05,PRD_035,30,0,0,0,0,13.5
2025-06-06,PRD_035,27,3,3,0,0,13.5
2025-06-07,PRD_035,27,0,0,0,0,13.5
2025-06-08,PRD_035,27,0,0,0,0,13.5
2025-06-09,PRD_035,25,2,2,0,0,13.5
2025-06-10,PRD_035,25,0,0,0,0,13.5
2025-06-11,PRD_035,23,2,2,0,0,13.5
2025-06-12,PRD_035,22,1,1,0,0,13.5
2025-06-13,PRD_035,19,3,3,0,0,13.5
2025-06-14,PRD_035,17,2,2,0,0,13.5
2025-06-15,PRD_035,65,6,6,0,54,13.5
2025-06-16,PRD_035,64,1,1,0,0,13.5
2025-06-17,PRD_035,64,0,0,0,0,13.5
2025-06-18,PRD_035,59,5,5,0,0,13.5
2025-06-19,PRD_035,59,0,0,0,0,13.5
2025-06-20,PRD_035,57,2,2,0,0,13.5
2025-06-21,PRD_035,57,0,0,0,0,13.5
2025-06-22,PRD_035,53,4,4,0,0,13.5
2025-06-23,PRD_035,52,1,1,0,0,13.5
2025-06-24,PRD_035,51,1,1,0,0,13.5
2025-06-25,PRD_035,50,1,1,0,0,13.5
2025-06-26,PRD_035,49,1,1,0,0,13.5
2025-06-27,PRD_035,48,1,1,0,0,13.5
2025-06-28,PRD_035,45,3,3,0,0,13.5
2025-06-29,PRD_035,43,2,2,0,0,13.5
2025-06-30,PRD_035,41,2,2,0,0,13.5
2025-07-01,PRD_035,40,1,1,0,0,13.5
2025-07-02,PRD_035,39,1,1,0,0,13.5
2025-07-03,PRD_035,39,0,0,0,0,13.5
2025-07-04,PRD_035,39,0,0,0,0,13.5
2025-07-05,PRD_035,39,0,0,0,0,13.5
2025-07-06,PRD_035,37,2,2,0,0,13.5
2025-07-07,PRD_035,37,0,0,0,0,13.5
2025-07-08,PRD_035,30,7,7,0,0,13.5
2025-07-09,PRD_035,29,1,1,0,0,13.5
2025-07-10,PRD_035,26,3,3,0,0,13.5
2025-07-11,PRD_035,25,1,1,0,0,13.5
2025-07-12,PRD_035,24,1,1,0,0,13.5
2025-07-13,PRD_035,24,0,0,0,0,13.5
2025-07-14,PRD_035,22,2,2,0,0,13.5
2025-07-15,PRD_035,21,1,1,0,0,13.5
2025-07-16,PRD_035,18,3,3,0,0,13.5
2025-07-17,PRD_035,16,2,2,0,0,13.5
2025-07-18,PRD_035,15,1,1,0,0,13.5
2025-07-19,PRD_035,67,2,2,0,54,13.5
2025-07-20,PRD_035,66,1,1,0,0,13.5
2025-07-21,PRD_035,62,4,4,0,0,13.5
2025-07-22,PRD_035,60,2,2,0,0,13.5
2025-07-23,PRD_035,59,1,1,0,0,13.5
2025-07-24,PRD_035,59,0,0,0,0,13.5
2025-07-25,PRD_035,57,2,2,0,0,13.5
2025-07-26,PRD_035,57,0,0,0,0,13.5
2025-07-27,PRD_035,55,2,2,0,0,13.5
2025-07-28,PRD_035,54,1,1,0,0,13.5
2025-07-29,PRD_035,54,0,0,0,0,13.5
2025-07-30,PRD_035,52,2,2,0,0,13.5
2025-07-31,PRD_035,50,2,2,0,0,13.5
2025-08-01,PRD_035,50,0,0,0,0,13.5
2025-08-02,PRD_035,50,0,0,0,0,13.5
2025-08-03,PRD_035,49,1,1,0,0,13.5
2025-08-04,PRD_035,48,1,1,0,0,13.5
2025-08-05,PRD_035,45,3,3,0,0,13.5
2025-08-06,PRD_035,43,2,2,0,0,13.5
2025-08-07,PRD_035,41,2,2,0,0,13.5
2025-08-08,PRD_035,40,1,1,0,0,13.5
2025-08-09,PRD_035,38,2,2,0,0,13.5
2025-08-10,PRD_035,38,0,0,0,0,13.5
2025-08-11,PRD_035,37,1,1,0,0,13.5
2025-08-12,PRD_035,37,0,0,0,0,13.5
2025-08-13,PRD_035,33,4,4,0,0,13.5
2025-08-14,PRD_035,32,1,1,0,0,13.5
2025-08-15,PRD_035,30,2,2,0,0,13.5
2025-08-16,PRD_035,28,2,2,0,0,13.5
2025-08-17,PRD_035,26,2,2,0,0,13.5
2025-08-18,PRD_035,25,1,1,0,0,13.5
2025-08-19,PRD_035,25,0,0,0,0,13.5
2025-08-20,PRD_035,24,1,1,0,0,13.5
2025-08-21,PRD_035,23,1,1,0,0,13.5
2025-08-22,PRD_035,22,1,1,0,0,13.5
2025-08-23,PRD_035,19,3,3,0,0,13.5
2025-08-24,PRD_035,17,2,2,0,0,13.5
2025-08-25,PRD_035,14,3,3,0,0,13.5
2025-08-26,PRD_035,67,1,1,0,54,13.5
2025-08-27,PRD_035,66,1,1,0,0,13.5
2025-08-28,PRD_035,63,3,3,0,0,13.5
2025-08-29,PRD_035,63,0,0,0,0,13.5
2025-08-30,PRD_035,61,2,2,0,0,13.5
2025-08-31,PRD_035,60,1,1,0,0,13.5
2025-09-01,PRD_035,59,1,1,0,0,13.5
2025-09-02,PRD_035,57,2,2,0,0,13.5
2025-09-03,PRD_035,55,2,2,0,0,13.5
2025-09-04,PRD_035,55,0,0,0,0,13.5
2025-09-05,PRD_035,55,0,0,0,0,13.5
2025-09-06,PRD_035,52,3,3,0,0,13.5
2025-09-07,PRD_035,51,1,1,0,0,13.5
2025-09-08,PRD_035,51,0,0,0,0,13.5
2025-09-09,PRD_035,50,1,1,0,0,13.5
2025-09-10,PRD_035,50,0,0,0,0,13.5
2025-09-11,PRD_035,49,1,1,0,0,13.5
2025-09-12,PRD_035,46,3,3,0,0,13.5
2025-09-13,PRD_035,45,1,1,0,0,13.5
2025-09-14,PRD_035,45,0,0,0,0,13.5
2025-09-15,PRD_035,44,1,1,0,0,13.5
2025-09-16,PRD_035,44,0,0,0,0,13.5
2025-09-17,PRD_035,41,3,3,0,0,13.5
2025-09-18,PRD_035,39,2,2,0,0,13.5
2025-09-19,PRD_035,39,0,0,0,0,13.5
2025-09-20,PRD_035,36,3,3,0,0,13.5
2025-09-21,PRD_035,34,2,2,0,0,13.5
2025-09-22,PRD_035,34,0,0,0,0,13.5
2025-09-23,PRD_035,33,1,1,0,0,13.5
2025-03-28,PRD_063,72,5,5,0,0,7.2
2025-03-29,PRD_063,71,1,1,0,0,7.2
2025-03-30,PRD_063,71,0,0,0,0,7.2
2025-03-31,PRD_063,70,1,1,0,0,7.2
2025-04-01,PRD_063,69,1,1,0,0,7.2
2025-04-02,PRD_063,67,2,2,0,0,7.2
2025-04-03,PRD_063,67,0,0,0,0,7.2
2025-04-04,PRD_063,67,0,0,0,0,7.2
2025-04-05,PRD_063,65,2,2,0,0,7.2
2025-04-06,PRD_063,64,1,1,0,0,7.2
2025-04-07,PRD_063,61,3,3,0,0,7.2
2025-04-08,PRD_063,61,0,0,0,0,7.2
2025-04-09,PRD_063,60,1,1,0,0,7.2
2025-04-10,PRD_063,60,0,0,0,0,7.2
2025-04-11,PRD_063,59,1,1,0,0,7.2
2025-04-12,PRD_063,55,4,4,0,0,7.2
2025-04-13,PRD_063,54,1,1,0,0,7.2
2025-04-14,PRD_063,53,1,1,0,0,7.2
2025-04-15,PRD_063,53,0,0,0,0,7.2
2025-04-16,PRD_063,50,3,3,0,0,7.2
2025-04-17,PRD_063,48,2,2,0,0,7.2
2025-04-18,PRD_063,48,0,0,0,0,7.2
2025-04-19,PRD_063,46,2,2,0,0,7.2
2025-04-20,PRD_063,46,0,0,0,0,7.2
2025-04-21,PRD_063,46,0,0,0,0,7.2
2025-04-22,PRD_063,44,2,2,0,0,7.2
2025-04-23,PRD_063,42,2,2,0,0,7.2
2025-04-24,PRD_063,42,0,0,0,0,7.2
2025-04-25,PRD_063,40,2,2,0,0,7.2
2025-04-26,PRD_063,37,3,3,0,0,7.2
2025-04-27,PRD_063,36,1,1,0,0,7.2
2025-04-28,PRD_063,35,1,1,0,0,7.2
2025-04-29,PRD_063,34,1,1,0,0,7.2
2025-04-30,PRD_063,32,2,2,0,0,7.2
2025-05-01,PRD_063,30,2,2,0,0,7.2
2025-05-02,PRD_063,29,1,1,0,0,7.2
2025-05-03,PRD_063,28,1,1,0,0,7.2
2025-05-04,PRD_063,27,1,1,0,0,7.2
2025-05-05,PRD_063,25,2,2,0,0,7.2
2025-05-06,PRD_063,23,2,2,0,0,7.2
2025-05-07,PRD_063,23,0,0,0,0,7.2
2025-05-08,PRD_063,22,1,1,0,0,7.2
2025-05-09,PRD_063,20,2,2,0,0,7.2
2025-05-10,PRD_063,19,1,1,0,0,7.2
2025-05-11,PRD_063,16,3,3,0,0,7.2
2025-05-12,PRD_063,15,1,1,0,0,7.2
2025-05-13,PRD_063,12,3,3,0,0,7.2
2025-05-14,PRD_063,10,2,2,0,0,7.2
2025-05-15,PRD_063,8,2,2,0,0,7.2
2025-05-16,PRD_063,58,1,1,0,51,7.2
2025-05-17,PRD_063,57,1,1,0,0,7.2
2025-05-18,PRD_063,56,1,1,0,0,7.2
2025-05-19,PRD_063,53,3,3,0,0,7.2
2025-05-20,PRD_063,52,1,1,0,0,7.2
2025-05-21,PRD_063,50,2,2,0,0,7.2
2025-05-22,PRD_063,50,0,0,0,0,7.2
2025-05-23,PRD_063,49,1,1,0,0,7.2
2025-05-24,PRD_063,48,1,1,0,0,7.2
2025-05-25,PRD_063,47,1,1,0,0,7.2
2025-05-26,PRD_063,45,2,2,0,0,7.2
2025-05-27,PRD_063,44,1,1,0,0,7.2
2025-05-28,PRD_063,44,0,0,0,0,7.2
2025-05-29,PRD_063,44,0,0,0,0,7.2
2025-05-30,PRD_063,44,0,0,0,0,7.2
2025-05-31,PRD_063,37,7,7,0,0,7.2
2025-06-01,PRD_063,37,0,0,0,0,7.2
2025-06-02,PRD_063,34,3,3,0,0,7.2
2025-06-03,PRD_063,32,2,2,0,0,7.2
2025-06-04,PRD_063,30,2,2,0,0,7.2
2025-06-05,PRD_063,29,1,1,0,0,7.2
2025-06-06,PRD_063,27,2,2,0,0,7.2
2025-06-07,PRD_063,26,1,1,0,0,7.2
2025-06-08,PRD_063,26,0,0,0,0,7.2
2025-06-09,PRD_063,25,1,1,0,0,7.2
2025-06-10,PRD_063,23,2,2,0,0,7.2
2025-06-11,PRD_063,23,0,0,0,0,7.2
2025-06-12,PRD_063,22,1,1,0,0,7.2
2025-06-13,PRD_063,19,3,3,0,0,7.2
2025-06-14,PRD_063,18,1,1,0,0,7.2
2025-06-15,PRD_063,15,3,3,0,0,7.2
2025-06-16,PRD_063,14,1,1,0,0,7.2
2025-06-17,PRD_063,14,0,0,0,0,7.2
2025-06-18,PRD_063,14,0,0,0,0,7.2
2025-06-19,PRD_063,12,2,2,0,0,7.2
2025-06-20,PRD_063,12,0,0,0,0,7.2
2025-06-21,PRD_063,11,1,1,0,0,7.2
2025-06-22,PRD_063,9,2,2,0,0,7.2
2025-06-23,PRD_063,58,2,2,0,51,7.2
2025-06-24,PRD_063,57,1,1,0,0,7.2
2025-06-25,PRD_063,56,1,1,0,0,7.2
2025-06-26,PRD_063,54,2,2,0,0,7.2
2025-06-27,PRD_063,52,2,2,0,0,7.2
2025-06-28,PRD_063,50,2,2,0,0,7.2
2025-06-29,PRD_063,49,1,1,0,0,7.2
2025-06-30,PRD_063,47,2,2,0,0,7.2
2025-07-01,PRD_063,45,2,2,0,0,7.2
2025-07-02,PRD_063,45,0,0,0,0,7.2
2025-07-03,PRD_063,45,0,0,0,0,7.2
2025-07-04,PRD_063,43,2,2,0,0,7.2
2025-07-05,PRD_063,43,0,0,0,0,7.2
2025-07-06,PRD_063,41,2,2,0,0,7.2
2025-07-07,PRD_063,39,2,2,0,0,7.2
2025-07-08,PRD_063,37,2,2,0,0,7.2
2025-07-09,PRD_063,35,2,2,0,0,7.2
2025-07-10,PRD_063,34,1,1,0,0,7.2
2025-07-11,PRD_063,34,0,0,0,0,7.2
2025-07-12,PRD_063,33,1,1,0,0,7.2
2025-07-13,PRD_063,32,1,1,0,0,7.2
2025-07-14,PRD_063,31,1,1,0,0,7.2
2025-07-15,PRD_063,30,1,1,0,0,7.2
2025-07-16,PRD_063,29,1,1,0,0,7.2
2025-07-17,PRD_063,29,0,0,0,0,7.2
2025-07-18,PRD_063,29,0,0,0,0,7.2
2025-07-19,PRD_063,28,1,1,0,0,7.2
2025-07-20,PRD_063,28,0,0,0,0,7.2
2025-07-21,PRD_063,26,2,2,0,0,7.2
2025-07-22,PRD_063,26,0,0,0,0,7.2
2025-07-23,PRD_063,24,2,2,0,0,7.2
2025-07-24,PRD_063,23,1,1,0,0,7.2
2025-07-25,PRD_063,22,1,1,0,0,7.2
2025-07-26,PRD_063,21,1,1,0,0,7.2
2025-07-27,PRD_063,20,1,1,0,0,7.2
2025-07-28,PRD_063,17,3,3,0,0,7.2
2025-07-29,PRD_063,15,2,2,0,0,7.2
2025-07-30,PRD_063,15,0,0,0,0,7.2
2025-07-31,PRD_063,12,3,3,0,0,7.2
2025-08-01,PRD_063,11,1,1,0,0,7.2
2025-08-02,PRD_063,9,2,2,0,0,7.2
2025-08-03,PRD_063,56,4,4,0,51,7.2
2025-08-04,PRD_063,53,3,3,0,0,7.2
2025-08-05,PRD_063,52,1,1,0,0,7.2
2025-08-06,PRD_063,51,1,1,0,0,7.2
2025-08-07,PRD_063,51,0,0,0,0,7.2
2025-08-08,PRD_063,47,4,4,0,0,7.2
2025-08-09,PRD_063,47,0,0,0,0,7.2
2025-08-10,PRD_063,45,2,2,0,0,7.2
2025-08-11,PRD_063,42,3,3,0,0,7.2
2025-08-12,PRD_063,39,3,3,0,0,7.2
2025-08-13,PRD_063,37,2,2,0,0,7.2
2025-08-14,PRD_063,37,0,0,0,0,7.2
2025-08-15,PRD_063,36,1,1,0,0,7.2
2025-08-16,PRD_063,35,1,1,0,0,7.2
2025-08-17,PRD_063,33,2,2,0,0,7.2
2025-08-18,PRD_063,32,1,1,0,0,7.2
2025-08-19,PRD_063,32,0,0,0,0,7.2
2025-08-20,PRD_063,30,2,2,0,0,7.2
2025-08-21,PRD_063,29,1,1,0,0,7.2
2025-08-22,PRD_063,28,1,1,0,0,7.2
2025-08-23,PRD_063,27,1,1,0,0,7.2
2025-08-24,PRD_063,26,1,1,0,0,7.2
2025-08-25,PRD_063,23,3,3,0,0,7.2
2025-08-26,PRD_063,20,3,3,0,0,7.2
2025-08-27,PRD_063,17,3,3,0,0,7.2
2025-08-28,PRD_063,13,4,4,0,0,7.2
2025-08-29,PRD_063,12,1,1,0,0,7.2
2025-08-30,PRD_063,11,1,1,0,0,7.2
2025-08-31,PRD_063,9,2,2,0,0,7.2
2025-09-01,PRD_063,9,0,0,0,0,7.2
2025-09-02,PRD_063,57,3,3,0,51,7.2
2025-09-03,PRD_063,55,2,2,0,0,7.2
2025-09-04,PRD_063,55,0,0,0,0,7.2
2025-09-05,PRD_063,53,2,2,0,0,7.2
2025-09-06,PRD_063,52,1,1,0,0,7.2
2025-09-07,PRD_063,50,2,2,0,0,7.2
2025-09-08,PRD_063,48,2,2,0,0,7.2
2025-09-09,PRD_063,47,1,1,0,0,7.2
2025-09-10,PRD_063,46,1,1,0,0,7.2
2025-09-11,PRD_063,46,0,0,0,0,7.2
2025-09-12,PRD_063,43,3,3,0,0,7.2
2025-09-13,PRD_063,43,0,0,0,0,7.2
2025-09-14,PRD_063,41,2,2,0,0,7.2
2025-09-15,PRD_063,41,0,0,0,0,7.2
2025-09-16,PRD_063,38,3,3,0,0,7.2
2025-09-17,PRD_063,36,2,2,0,0,7.2
2025-09-18,PRD_063,35,1,1,0,0,7.2
2025-09-19,PRD_063,35,0,0,0,0,7.2
2025-09-20,PRD_063,34,1,1,0,0,7.2
2025-09-21,PRD_063,34,0,0,0,0,7.2
2025-09-22,PRD_063,32,2,2,0,0,7.2
2025-09-23,PRD_063,29,3,3,0,0,7.2
2025-03-28,PRD_061,95,0,0,0,38,60.2
2025-03-29,PRD_061,95,0,0,0,0,60.2
2025-03-30,PRD_061,94,1,1,0,0,60.2
2025-03-31,PRD_061,94,0,0,0,0,60.2
2025-04-01,PRD_061,94,0,0,0,0,60.2
2025-04-02,PRD_061,91,3,3,0,0,60.2
2025-04-03,PRD_061,90,1,1,0,0,60.2
2025-04-04,PRD_061,89,1,1,0,0,60.2
2025-04-05,PRD_061,86,3,3,0,0,60.2
2025-04-06,PRD_061,82,4,4,0,0,60.2
2025-04-07,PRD_061,81,1,1,0,0,60.2
2025-04-08,PRD_061,78,3,3,0,0,60.2
2025-04-09,PRD_061,75,3,3,0,0,60.2
2025-04-10,PRD_061,73,2,2,0,0,60.2
2025-04-11,PRD_061,71,2,2,0,0,60.2
2025-04-12,PRD_061,68,3,3,0,0,60.2
2025-04-13,PRD_061,64,4,4,0,0,60.2
2025-04-14,PRD_061,62,2,2,0,0,60.2
2025-04-15,PRD_061,96,4,4,0,38,60.2
2025-04-16,PRD_061,93,3,3,0,0,60.2
2025-04-17,PRD_061,91,2,2,0,0,60.2
2025-04-18,PRD_061,91,0,0,0,0,60.2
2025-04-19,PRD_061,90,1,1,0,0,60.2
2025-04-20,PRD_061,88,2,2,0,0,60.2
2025-04-21,PRD_061,88,0,0,0,0,60.2
2025-04-22,PRD_061,85,3,3,0,0,60.2
2025-04-23,PRD_061,85,0,0,0,0,60.2
2025-04-24,PRD_061,84,1,1,0,0,60.2
2025-04-25,PRD_061,80,4,4,0,0,60.2
2025-04-26,PRD_061,80,0,0,0,0,60.2
2025-04-27,PRD_061,78,2,2,0,0,60.2
2025-04-28,PRD_061,76,2,2,0,0,60.2
2025-04-29,PRD_061,76,0,0,0,0,60.2
2025-04-30,PRD_061,74,2,2,0,0,60.2
2025-05-01,PRD_061,73,1,1,0,0,60.2
2025-05-02,PRD_061,71,2,2,0,0,60.2
2025-05-03,PRD_061,67,4,4,0,0,60.2
2025-05-04,PRD_061,66,1,1,0,0,60.2
2025-05-05,PRD_061,66,0,0,0,0,60.2
2025-05-06,PRD_061,64,2,2,0,0,60.2
2025-05-07,PRD_061,63,1,1,0,0,60.2
2025-05-08,PRD_061,61,2,2,0,0,60.2
2025-05-09,PRD_061,98,1,1,0,38,60.2
2025-05-10,PRD_061,98,0,0,0,0,60.2
2025-05-11,PRD_061,98,0,0,0,0,60.2
2025-05-12,PRD_061,96,2,2,0,0,60.2
2025-05-13,PRD_061,96,0,0,0,0,60.2
2025-05-14,PRD_061,94,2,2,0,0,60.2
2025-05-15,PRD_061,93,1,1,0,0,60.2
2025-05-16,PRD_061,90,3,3,0,0,60.2
2025-05-17,PRD_061,89,1,1,0,0,60.2
2025-05-18,PRD_061,88,1,1,0,0,60.2
2025-05-19,PRD_061,88,0,0,0,0,60.2
2025-05-20,PRD_061,87,1,1,0,0,60.2
2025-05-21,PRD_061,87,0,0,0,0,60.2
2025-05-22,PRD_061,86,1,1,0,0,60.2
2025-05-23,PRD_061,85,1,1,0,0,60.2
2025-05-24,PRD_061,84,1,1,0,0,60.2
2025-05-25,PRD_061,84,0,0,0,0,60.2
2025-05-26,PRD_061,83,1,1,0,0,60.2
2025-05-27,PRD_061,80,3,3,0,0,60.2
2025-05-28,PRD_061,78,2,2,0,0,60.2
2025-05-29,PRD_061,75,3,3,0,0,60.2
2025-05-30,PRD_061,75,0,0,0,0,60.2
2025-05-31,PRD_061,73,2,2,0,0,60.2
2025-06-01,PRD_061,71,2,2,0,0,60.2
2025-06-02,PRD_061,69,2,2,0,0,60.2
2025-06-03,PRD_061,67,2,2,0,0,60.2
2025-06-04,PRD_061,61,6,6,0,0,60.2
2025-06-05,PRD_061,97,2,2,0,38,60.2
2025-06-06,PRD_061,95,2,2,0,0,60.2
2025-06-07,PRD_061,95,0,0,0,0,60.2
2025-06-08,PRD_061,94,1,1,0,0,60.2
2025-06-09,PRD_061,92,2,2,0,0,60.2
2025-06-10,PRD_061,91,1,1,0,0,60.2
2025-06-11,PRD_061,87,4,4,0,0,60.2
2025-06-12,PRD_061,87,0,0,0,0,60.2
2025-06-13,PRD_061,87,0,0,0,0,60.2
2025-06-14,PRD_061,86,1,1,0,0,60.2
2025-06-15,PRD_061,86,0,0,0,0,60.2
2025-06-16,PRD_061,85,1,1,0,0,60.2
2025-06-17,PRD_061,81,4,4,0,0,60.2
2025-06-18,PRD_061,80,1,1,0,0,60.2
2025-06-19,PRD_061,80,0,0,0,0,60.2
2025-06-20,PRD_061,79,1,1,0,0,60.2
2025-06-21,PRD_061,77,2,2,0,0,60.2
2025-06-22,PRD_061,74,3,3,0,0,60.2
2025-06-23,PRD_061,74,0,0,0,0,60.2
2025-06-24,PRD_061,72,2,2,0,0,60.2
2025-06-25,PRD_061,72,0,0,0,0,60.2
2025-06-26,PRD_061,70,2,2,0,0,60.2
2025-06-27,PRD_061,69,1,1,0,0,60.2
2025-06-28,PRD_061,68,1,1,0,0,60.2
2025-06-29,PRD_061,67,1,1,0,0,60.2
2025-06-30,PRD_061,65,2,2,0,0,60.2
2025-07-01,PRD_061,63,2,2,0,0,60.2
2025-07-02,PRD_061,98,3,3,0,38,60.2
2025-07-03,PRD_061,98,0,0,0,0,60.2
2025-07-04,PRD_061,97,1,1,0,0,60.2
2025-07-05,PRD_061,95,2,2,0,0,60.2
2025-07-06,PRD_061,93,2,2,0,0,60.2
2025-07-07,PRD_061,90,3,3,0,0,60.2
2025-07-08,PRD_061,85,5,5,0,0,60.2
2025-07-09,PRD_061,84,1,1,0,0,60.2
2025-07-10,PRD_061,84,0,0,0,0,60.2
2025-07-11,PRD_061,83,1,1,0,0,60.2
2025-07-12,PRD_061,80,3,3,0,0,60.2
2025-07-13,PRD_061,80,0,0,0,0,60.2
2025-07-14,PRD_061,79,1,1,0,0,60.2
2025-07-15,PRD_061,78,1,1,0,0,60.2
2025-07-16,PRD_061,75,3,3,0,0,60.2
2025-07-17,PRD_061,74,1,1,0,0,60.2
2025-07-18,PRD_061,74,0,0,0,0,60.2
2025-07-19,PRD_061,74,0,0,0,0,60.2
2025-07-20,PRD_061,74,0,0,0,0,60.2
2025-07-21,PRD_061,74,0,0,0,0,60.2
2025-07-22,PRD_061,74,0,0,0,0,60.2
2025-07-23,PRD_061,74,0,0,0,0,60.2
2025-07-24,PRD_061,74,0,0,0,0,60.2
2025-07-25,PRD_061,71,3,3,0,0,60.2
2025-07-26,PRD_061,69,2,2,0,0,60.2
2025-07-27,PRD_061,64,5,5,0,0,60.2
2025-07-28,PRD_061,64,0,0,0,0,60.2
2025-07-29,PRD_061,64,0,0,0,0,60.2
2025-07-30,PRD_061,63,1,1,0,0,60.2
2025-07-31,PRD_061,63,0,0,0,0,60.2
2025-08-01,PRD_061,61,2,2,0,0,60.2
2025-08-02,PRD_061,98,1,1,0,38,60.2
2025-08-03,PRD_061,97,1,1,0,0,60.2
2025-08-04,PRD_061,94,3,3,0,0,60.2
2025-08-05,PRD_061,92,2,2,0,0,60.2
2025-08-06,PRD_061,91,1,1,0,0,60.2
2025-08-07,PRD_061,90,1,1,0,0,60.2
2025-08-08,PRD_061,88,2,2,0,0,60.2
2025-08-09,PRD_061,87,1,1,0,0,60.2
2025-08-10,PRD_061,86,1,1,0,0,60.2
2025-08-11,PRD_061,86,0,0,0,0,60.2
2025-08-12,PRD_061,85,1,1,0,0,60.2
2025-08-13,PRD_061,84,1,1,0,0,60.2
2025-08-14,PRD_061,84,0,0,0,0,60.2
2025-08-15,PRD_061,82,2,2,0,0,60.2
2025-08-16,PRD_061,81,1,1,0,0,60.2
2025-08-17,PRD_061,79,2,2,0,0,60.2
2025-08-18,PRD_061,78,1,1,0,0,60.2
2025-08-19,PRD_061,77,1,1,0,0,60.2
2025-08-20,PRD_061,73,4,4,0,0,60.2
2025-08-21,PRD_061,72,1,1,0,0,60.2
2025-08-22,PRD_061,71,1,1,0,0,60.2
2025-08-23,PRD_061,69,2,2,0,0,60.2
2025-08-24,PRD_061,69,0,0,0,0,60.2
2025-08-25,PRD_061,69,0,0,0,0,60.2
2025-08-26,PRD_061,68,1,1,0,0,60.2
2025-08-27,PRD_061,67,1,1,0,0,60.2
2025-08-28,PRD_061,65,2,2,0,0,60.2
2025-08-29,PRD_061,64,1,1,0,0,60.2
2025-08-30,PRD_061,64,0,0,0,0,60.2
2025-08-31,PRD_061,62,2,2,0,0,60.2
2025-09-01,PRD_061,61,1,1,0,0,60.2
2025-09-02,PRD_061,98,1,1,0,38,60.2
2025-09-03,PRD_061,97,1,1,0,0,60.2
2025-09-04,PRD_061,95,2,2,0,0,60.2
2025-09-05,PRD_061,94,1,1,0,0,60.2
2025-09-06,PRD_061,93,1,1,0,0,60.2
2025-09-07,PRD_061,91,2,2,0,0,60.2
2025-09-08,PRD_061,91,0,0,0,0,60.2
2025-09-09,PRD_061,88,3,3,0,0,60.2
2025-09-10,PRD_061,85,3,3,0,0,60.2
2025-09-11,PRD_061,84,1,1,0,0,60.2
2025-09-12,PRD_061,84,0,0,0,0,60.2
2025-09-13,PRD_061,83,1,1,0,0,60.2
2025-09-14,PRD_061,81,2,2,0,0,60.2
2025-09-15,PRD_061,80,1,1,0,0,60.2
2025-09-16,PRD_061,79,1,1,0,0,60.2
2025-09-17,PRD_061,76,3,3,0,0,60.2
2025-09-18,PRD_061,72,4,4,0,0,60.2
2025-09-19,PRD_061,72,0,0,0,0,60.2
2025-09-20,PRD_061,68,4,4,0,0,60.2
2025-09-21,PRD_061,67,1,1,0,0,60.2
2025-09-22,PRD_061,66,1,1,0,0,60.2
2025-09-23,PRD_061,66,0,0,0,0,60.2
